date,state,district,pincode,age_0_5,age_5_17,age_18_greater
09-06-2025,Gujarat,Vadodara,391170,1,3,0
09-06-2025,Gujarat,Vadodara,391330,1,1,0
09-06-2025,Gujarat,Vadodara,391510,5,0,0
09-06-2025,Gujarat,Vadodara,391740,0,1,1
09-06-2025,Gujarat,Vadodara,391745,5,0,0
09-06-2025,Gujarat,Vadodara,391775,0,1,0
11-06-2025,Gujarat,Vadodara,390006,5,1,0
11-06-2025,Gujarat,Vadodara,390007,1,2,0
11-06-2025,Gujarat,Vadodara,390008,1,1,0
11-06-2025,Gujarat,Vadodara,390012,5,4,0
11-06-2025,Gujarat,Vadodara,390021,2,1,0
11-06-2025,Gujarat,Vadodara,391110,3,1,0
11-06-2025,Gujarat,Vadodara,391145,2,2,0
11-06-2025,Gujarat,Vadodara,391165,4,7,0
11-06-2025,Gujarat,Vadodara,391175,0,1,0
11-06-2025,Gujarat,Vadodara,391220,1,1,0
11-06-2025,Gujarat,Vadodara,391510,1,0,0
11-06-2025,Gujarat,Vadodara,391745,6,0,0
10-06-2025,Gujarat,Vadodara,390011,5,2,0
10-06-2025,Gujarat,Vadodara,390020,5,2,0
10-06-2025,Gujarat,Vadodara,391135,1,1,0
10-06-2025,Gujarat,Vadodara,391145,1,0,0
10-06-2025,Gujarat,Vadodara,391160,4,3,0
10-06-2025,Gujarat,Vadodara,391168,0,1,0
10-06-2025,Gujarat,Vadodara,391745,10,0,0
10-06-2025,Gujarat,Vadodara,391760,6,1,0
10-06-2025,Gujarat,Vadodara,392220,1,0,0
14-06-2025,Gujarat,Vadodara,390007,2,0,0
14-06-2025,Gujarat,Vadodara,390009,1,1,0
14-06-2025,Gujarat,Vadodara,390018,1,0,0
14-06-2025,Gujarat,Vadodara,390020,2,0,0
14-06-2025,Gujarat,Vadodara,391125,0,1,0
14-06-2025,Gujarat,Vadodara,391145,0,1,0
14-06-2025,Gujarat,Vadodara,391150,0,1,0
14-06-2025,Gujarat,Vadodara,391220,1,0,0
14-06-2025,Gujarat,Vadodara,391330,1,0,0
12-06-2025,Gujarat,Vadodara,390009,1,0,0
12-06-2025,Gujarat,Vadodara,391125,2,0,0
12-06-2025,Gujarat,Vadodara,391150,2,1,0
12-06-2025,Gujarat,Vadodara,391170,2,3,0
12-06-2025,Gujarat,Vadodara,391250,1,0,0
12-06-2025,Gujarat,Vadodara,391330,1,0,1
12-06-2025,Gujarat,Vadodara,391445,4,0,0
13-06-2025,Gujarat,Vadodara,390006,4,0,0
13-06-2025,Gujarat,Vadodara,390007,5,1,0
13-06-2025,Gujarat,Vadodara,390019,0,2,0
13-06-2025,Gujarat,Vadodara,390020,1,0,0
13-06-2025,Gujarat,Vadodara,390021,3,0,2
13-06-2025,Gujarat,Vadodara,391130,1,0,0
13-06-2025,Gujarat,Vadodara,391165,4,7,0
13-06-2025,Gujarat,Vadodara,391175,1,1,0
13-06-2025,Gujarat,Vadodara,391450,1,0,0
13-06-2025,Gujarat,Vadodara,391530,1,1,0
13-06-2025,Gujarat,Vadodara,391780,6,0,0
15-06-2025,Gujarat,Vadodara,390001,1,0,0
15-06-2025,Gujarat,Vadodara,390002,0,1,0
15-06-2025,Gujarat,Vadodara,391107,1,0,0
16-06-2025,Gujarat,Vadodara,390009,0,4,1
16-06-2025,Gujarat,Vadodara,390017,1,1,0
16-06-2025,Gujarat,Vadodara,390019,12,6,0
16-06-2025,Gujarat,Vadodara,390024,2,2,0
16-06-2025,Gujarat,Vadodara,391110,8,2,0
16-06-2025,Gujarat,Vadodara,391125,0,1,0
16-06-2025,Gujarat,Vadodara,391165,5,11,0
16-06-2025,Gujarat,Vadodara,391250,5,1,0
16-06-2025,Gujarat,Vadodara,391310,4,1,0
16-06-2025,Gujarat,Vadodara,391430,1,1,1
16-06-2025,Gujarat,Vadodara,391760,0,0,1
16-06-2025,Gujarat,Vadodara,391780,2,0,0
17-06-2025,Gujarat,Vadodara,390001,5,1,0
17-06-2025,Gujarat,Vadodara,390007,0,1,0
17-06-2025,Gujarat,Vadodara,390009,1,1,0
17-06-2025,Gujarat,Vadodara,390011,3,1,0
17-06-2025,Gujarat,Vadodara,390017,2,2,0
17-06-2025,Gujarat,Vadodara,390019,4,7,1
17-06-2025,Gujarat,Vadodara,391105,1,0,0
17-06-2025,Gujarat,Vadodara,391125,1,1,0
17-06-2025,Gujarat,Vadodara,391168,1,1,0
17-06-2025,Gujarat,Vadodara,391240,1,2,0
17-06-2025,Gujarat,Vadodara,391430,2,0,0
17-06-2025,Gujarat,Vadodara,391740,11,2,0
17-06-2025,Gujarat,Vadodara,391760,3,1,0
19-06-2025,Gujarat,Vadodara,390002,0,2,0
19-06-2025,Gujarat,Vadodara,391250,3,1,0
19-06-2025,Gujarat,Vadodara,391330,0,1,0
19-06-2025,Gujarat,Vadodara,391410,5,3,0
19-06-2025,Gujarat,Vadodara,391770,1,0,1
19-06-2025,Gujarat,Vadodara,391774,1,1,0
19-06-2025,Gujarat,Vadodara,391780,3,1,0
19-06-2025,Gujarat,Vadodara,393105,1,0,0
18-06-2025,Gujarat,Vadodara,390011,1,1,0
18-06-2025,Gujarat,Vadodara,390022,1,2,0
18-06-2025,Gujarat,Vadodara,391110,2,4,0
18-06-2025,Gujarat,Vadodara,391445,1,0,0
01-09-2025,Gujarat,Vadodara,390002,1,3,1
01-09-2025,Gujarat,Vadodara,390008,0,1,0
01-09-2025,Gujarat,Vadodara,390009,2,0,0
01-09-2025,Gujarat,Vadodara,390014,1,0,0
01-09-2025,Gujarat,Vadodara,390018,2,1,0
01-09-2025,Gujarat,Vadodara,390024,1,0,0
01-09-2025,Gujarat,Vadodara,391115,1,0,0
01-09-2025,Gujarat,Vadodara,391740,3,2,0
01-09-2025,Gujarat,Vadodara,391770,2,0,0
01-09-2025,Gujarat,Vadodara,391775,1,0,0
01-09-2025,Gujarat,Vadodara,393105,1,0,0
01-04-2025,Gujarat,Vadodara,390019,176,82,39
03-09-2025,Gujarat,Vadodara,391110,2,2,0
03-09-2025,Gujarat,Vadodara,391145,1,1,0
03-09-2025,Gujarat,Vadodara,391156,1,0,0
03-09-2025,Gujarat,Vadodara,391210,0,1,0
03-09-2025,Gujarat,Vadodara,391243,2,0,0
03-09-2025,Gujarat,Vadodara,391330,6,1,0
03-09-2025,Gujarat,Vadodara,391340,1,1,0
03-09-2025,Gujarat,Vadodara,391440,4,1,1
02-09-2025,Gujarat,Vadodara,390012,3,2,0
02-09-2025,Gujarat,Vadodara,390018,0,1,0
02-09-2025,Gujarat,Vadodara,390019,11,9,0
02-09-2025,Gujarat,Vadodara,390024,1,1,0
02-09-2025,Gujarat,Vadodara,391107,2,0,0
02-09-2025,Gujarat,Vadodara,391160,1,3,0
02-09-2025,Gujarat,Vadodara,391175,1,3,0
02-09-2025,Gujarat,Vadodara,391421,2,0,0
02-09-2025,Gujarat,Vadodara,392220,1,0,0
06-09-2025,Gujarat,Vadodara,390021,2,0,0
06-09-2025,Gujarat,Vadodara,391107,1,0,0
04-09-2025,Gujarat,Vadodara,390001,2,0,0
04-09-2025,Gujarat,Vadodara,390012,1,0,0
04-09-2025,Gujarat,Vadodara,390020,0,2,1
04-09-2025,Gujarat,Vadodara,390025,3,1,0
04-09-2025,Gujarat,Vadodara,391168,1,1,0
04-09-2025,Gujarat,Vadodara,391170,5,3,0
04-09-2025,Gujarat,Vadodara,391510,2,0,0
04-09-2025,Gujarat,Vadodara,391761,1,0,0
04-09-2025,Gujarat,Vadodara,392220,1,0,0
09-09-2025,Gujarat,Vadodara,390014,2,0,1
09-09-2025,Gujarat,Vadodara,390018,2,0,0
09-09-2025,Gujarat,Vadodara,390020,2,1,0
09-09-2025,Gujarat,Vadodara,390024,3,2,0
09-09-2025,Gujarat,Vadodara,391101,1,0,0
09-09-2025,Gujarat,Vadodara,391105,2,0,0
09-09-2025,Gujarat,Vadodara,391110,6,0,0
09-09-2025,Gujarat,Vadodara,391135,2,0,0
09-09-2025,Gujarat,Vadodara,391145,2,0,0
09-09-2025,Gujarat,Vadodara,391170,0,2,0
09-09-2025,Gujarat,Vadodara,391520,2,1,0
08-09-2025,Gujarat,Vadodara,390001,2,0,0
08-09-2025,Gujarat,Vadodara,390002,1,0,0
08-09-2025,Gujarat,Vadodara,390006,4,1,0
08-09-2025,Gujarat,Vadodara,390010,0,2,0
08-09-2025,Gujarat,Vadodara,390025,0,1,0
08-09-2025,Gujarat,Vadodara,391175,0,1,0
08-09-2025,Gujarat,Vadodara,391240,5,1,0
08-09-2025,Gujarat,Vadodara,391421,1,0,0
08-09-2025,Gujarat,Vadodara,391740,2,0,0
10-09-2025,Gujarat,Vadodara,390010,3,0,0
10-09-2025,Gujarat,Vadodara,390017,1,0,0
10-09-2025,Gujarat,Vadodara,390021,2,0,0
10-09-2025,Gujarat,Vadodara,390023,1,0,0
10-09-2025,Gujarat,Vadodara,390024,1,0,0
10-09-2025,Gujarat,Vadodara,391101,0,1,0
10-09-2025,Gujarat,Vadodara,391115,1,1,0
10-09-2025,Gujarat,Vadodara,391152,1,0,0
10-09-2025,Gujarat,Vadodara,391165,13,3,0
10-09-2025,Gujarat,Vadodara,391310,1,1,0
10-09-2025,Gujarat,Vadodara,391330,15,0,0
10-09-2025,Gujarat,Vadodara,391410,7,0,0
10-09-2025,Gujarat,Vadodara,391421,2,0,0
10-09-2025,Gujarat,Vadodara,391761,1,0,0
10-09-2025,Gujarat,Vadodara,391774,2,1,0
10-09-2025,Gujarat,Vadodara,391775,11,0,0
11-09-2025,Gujarat,Vadodara,390006,2,0,1
11-09-2025,Gujarat,Vadodara,390013,0,0,3
11-09-2025,Gujarat,Vadodara,390017,3,0,0
11-09-2025,Gujarat,Vadodara,390020,3,0,0
11-09-2025,Gujarat,Vadodara,390023,2,2,0
11-09-2025,Gujarat,Vadodara,391120,0,1,0
11-09-2025,Gujarat,Vadodara,391150,3,0,0
11-09-2025,Gujarat,Vadodara,391165,7,4,0
11-09-2025,Gujarat,Vadodara,391168,1,1,0
11-09-2025,Gujarat,Vadodara,391250,1,0,0
11-09-2025,Gujarat,Vadodara,391445,1,0,0
11-09-2025,Gujarat,Vadodara,391780,1,1,0
14-09-2025,Gujarat,Vadodara,390014,0,1,0
14-09-2025,Gujarat,Vadodara,391110,2,0,0
15-09-2025,Gujarat,Vadodara,390006,3,1,0
15-09-2025,Gujarat,Vadodara,390016,1,2,0
15-09-2025,Gujarat,Vadodara,390017,1,0,0
15-09-2025,Gujarat,Vadodara,390019,7,2,1
15-09-2025,Gujarat,Vadodara,390025,0,1,0
15-09-2025,Gujarat,Vadodara,391150,1,0,0
15-09-2025,Gujarat,Vadodara,391168,2,0,0
15-09-2025,Gujarat,Vadodara,391210,1,0,0
15-09-2025,Gujarat,Vadodara,391510,0,1,0
15-09-2025,Gujarat,Vadodara,391775,1,1,0
12-09-2025,Gujarat,Vadodara,390024,2,0,0
12-09-2025,Gujarat,Vadodara,391107,2,1,0
12-09-2025,Gujarat,Vadodara,391156,0,1,0
12-09-2025,Gujarat,Vadodara,391340,0,1,0
12-09-2025,Gujarat,Vadodara,391346,1,0,0
12-09-2025,Gujarat,Vadodara,391774,1,0,1
13-09-2025,Gujarat,Vadodara,390021,5,0,0
13-09-2025,Gujarat,Vadodara,391110,4,0,0
13-09-2025,Gujarat,Vadodara,391440,2,0,0
16-09-2025,Gujarat,Vadodara,390024,1,0,0
16-09-2025,Gujarat,Vadodara,391105,1,0,0
16-09-2025,Gujarat,Vadodara,391107,2,0,0
16-09-2025,Gujarat,Vadodara,391115,1,0,0
16-09-2025,Gujarat,Vadodara,391168,2,0,0
16-09-2025,Gujarat,Vadodara,391220,1,0,0
16-09-2025,Gujarat,Vadodara,391310,1,0,0
16-09-2025,Gujarat,Vadodara,391410,28,0,0
16-09-2025,Gujarat,Vadodara,391510,1,0,0
16-09-2025,Gujarat,Vadodara,391740,1,1,0
16-09-2025,Gujarat,Vadodara,391770,2,1,0
16-09-2025,Gujarat,Vadodara,391775,8,0,0
16-09-2025,Gujarat,Vadodara,391780,2,0,0
16-09-2025,Gujarat,Vadodara,392310,3,0,0
16-09-2025,Gujarat,Vadodara,393105,1,0,0
17-09-2025,Gujarat,Vadodara,390008,1,0,0
17-09-2025,Gujarat,Vadodara,390009,1,1,0
17-09-2025,Gujarat,Vadodara,390011,1,1,0
17-09-2025,Gujarat,Vadodara,390012,2,3,0
17-09-2025,Gujarat,Vadodara,390025,0,1,0
17-09-2025,Gujarat,Vadodara,391168,1,0,0
17-09-2025,Gujarat,Vadodara,391310,1,0,0
17-09-2025,Gujarat,Vadodara,391340,3,0,0
17-09-2025,Gujarat,Vadodara,391510,0,1,0
17-09-2025,Gujarat,Vadodara,391745,1,0,0
17-09-2025,Gujarat,Vadodara,391760,3,1,0
17-09-2025,Gujarat,Vadodara,391775,4,0,0
17-09-2025,Gujarat,Vadodara,391780,2,0,0
20-09-2025,Gujarat,Vadodara,390001,4,2,0
20-09-2025,Gujarat,Vadodara,390012,4,1,0
20-09-2025,Gujarat,Vadodara,390020,2,0,0
20-09-2025,Gujarat,Vadodara,391101,2,0,0
20-09-2025,Gujarat,Vadodara,391760,3,0,0
20-09-2025,Gujarat,Vadodara,393105,1,0,0
18-09-2025,Gujarat,Vadodara,390018,4,1,0
18-09-2025,Gujarat,Vadodara,391101,1,0,0
18-09-2025,Gujarat,Vadodara,391175,1,1,0
18-09-2025,Gujarat,Vadodara,391220,1,0,0
18-09-2025,Gujarat,Vadodara,391310,0,1,0
18-09-2025,Gujarat,Vadodara,391761,1,0,0
19-09-2025,Gujarat,Vadodara,390006,3,0,0
19-09-2025,Gujarat,Vadodara,390019,4,2,0
19-09-2025,Gujarat,Vadodara,390023,1,1,0
19-09-2025,Gujarat,Vadodara,391110,7,0,0
19-09-2025,Gujarat,Vadodara,391240,4,0,0
19-09-2025,Gujarat,Vadodara,391244,1,0,0
19-09-2025,Gujarat,Vadodara,391410,6,3,0
19-09-2025,Gujarat,Vadodara,391421,3,0,0
19-09-2025,Gujarat,Vadodara,391760,6,0,0
19-09-2025,Gujarat,Vadodara,391761,1,0,0
22-09-2025,Gujarat,Vadodara,390009,1,0,0
22-09-2025,Gujarat,Vadodara,390016,1,0,0
22-09-2025,Gujarat,Vadodara,390019,5,4,0
22-09-2025,Gujarat,Vadodara,390021,1,2,0
22-09-2025,Gujarat,Vadodara,391140,1,0,0
22-09-2025,Gujarat,Vadodara,391170,2,1,0
22-09-2025,Gujarat,Vadodara,391210,1,0,0
22-09-2025,Gujarat,Vadodara,391445,1,0,0
22-09-2025,Gujarat,Vadodara,391760,1,0,0
23-09-2025,Gujarat,Vadodara,390001,2,0,0
23-09-2025,Gujarat,Vadodara,390007,2,3,0
23-09-2025,Gujarat,Vadodara,390014,2,0,0
23-09-2025,Gujarat,Vadodara,390022,1,2,0
23-09-2025,Gujarat,Vadodara,391240,2,1,0
23-09-2025,Gujarat,Vadodara,391445,1,0,0
23-09-2025,Gujarat,Vadodara,391760,1,0,0
23-09-2025,Gujarat,Vadodara,391774,1,0,0
21-09-2025,Gujarat,Vadodara,390018,1,0,0
21-09-2025,Gujarat,Vadodara,390022,0,1,0
24-09-2025,Gujarat,Vadodara,390001,1,0,0
24-09-2025,Gujarat,Vadodara,390003,1,0,0
24-09-2025,Gujarat,Vadodara,390020,2,1,0
24-09-2025,Gujarat,Vadodara,391107,0,1,0
24-09-2025,Gujarat,Vadodara,391160,1,0,0
24-09-2025,Gujarat,Vadodara,391240,4,0,0
24-09-2025,Gujarat,Vadodara,391445,2,1,0
24-09-2025,Gujarat,Vadodara,391740,1,1,0
25-09-2025,Gujarat,Vadodara,390009,3,0,0
25-09-2025,Gujarat,Vadodara,390011,1,0,0
25-09-2025,Gujarat,Vadodara,390012,4,1,0
25-09-2025,Gujarat,Vadodara,390017,2,1,2
25-09-2025,Gujarat,Vadodara,390024,1,0,0
25-09-2025,Gujarat,Vadodara,391120,1,0,0
25-09-2025,Gujarat,Vadodara,391160,1,1,0
25-09-2025,Gujarat,Vadodara,391210,1,0,0
25-09-2025,Gujarat,Vadodara,391244,1,0,0
25-09-2025,Gujarat,Vadodara,391340,0,0,1
25-09-2025,Gujarat,Vadodara,391421,1,0,0
25-09-2025,Gujarat,Vadodara,391440,2,0,0
25-09-2025,Gujarat,Vadodara,391510,3,2,0
25-09-2025,Gujarat,Vadodara,391740,2,0,1
25-09-2025,Gujarat,Vadodara,391760,4,0,0
26-09-2025,Gujarat,Vadodara,390001,1,1,0
26-09-2025,Gujarat,Vadodara,390007,1,1,0
26-09-2025,Gujarat,Vadodara,390010,1,2,0
26-09-2025,Gujarat,Vadodara,390011,2,2,0
26-09-2025,Gujarat,Vadodara,390012,5,0,0
26-09-2025,Gujarat,Vadodara,390020,4,1,0
26-09-2025,Gujarat,Vadodara,390021,1,0,0
26-09-2025,Gujarat,Vadodara,390025,1,2,0
26-09-2025,Gujarat,Vadodara,391107,1,0,0
29-09-2025,Gujarat,Vadodara,390014,1,0,0
29-09-2025,Gujarat,Vadodara,390018,0,2,0
29-09-2025,Gujarat,Vadodara,390019,1,2,0
30-09-2025,Gujarat,Vadodara,390001,0,1,0
30-09-2025,Gujarat,Vadodara,390012,0,3,0
30-09-2025,Gujarat,Vadodara,390019,0,4,0
27-09-2025,Gujarat,Vadodara,390006,0,1,0
27-09-2025,Gujarat,Vadodara,390021,1,1,0
26-10-2025,Gujarat,Vadodara,390007,0,2,0
26-10-2025,Gujarat,Vadodara,390009,1,0,0
26-10-2025,Gujarat,Vadodara,390012,1,2,0
26-10-2025,Gujarat,Vadodara,391780,0,1,0
13-10-2025,Gujarat,Vadodara,390001,6,1,0
13-10-2025,Gujarat,Vadodara,390006,4,2,0
13-10-2025,Gujarat,Vadodara,390009,2,1,0
13-10-2025,Gujarat,Vadodara,390012,6,3,0
13-10-2025,Gujarat,Vadodara,391101,2,0,0
13-10-2025,Gujarat,Vadodara,391155,1,0,0
13-10-2025,Gujarat,Vadodara,391220,1,0,0
13-10-2025,Gujarat,Vadodara,391244,6,0,0
13-10-2025,Gujarat,Vadodara,391310,1,0,0
13-10-2025,Gujarat,Vadodara,391346,1,0,0
13-10-2025,Gujarat,Vadodara,391520,1,1,0
13-10-2025,Gujarat,Vadodara,391775,12,1,0
16-10-2025,Gujarat,Vadodara,390002,0,1,0
16-10-2025,Gujarat,Vadodara,390006,2,3,0
16-10-2025,Gujarat,Vadodara,390019,8,2,0
16-10-2025,Gujarat,Vadodara,390021,3,0,0
16-10-2025,Gujarat,Vadodara,391115,1,0,0
16-10-2025,Gujarat,Vadodara,391156,1,0,0
16-10-2025,Gujarat,Vadodara,391330,6,2,0
16-10-2025,Gujarat,Vadodara,391510,1,0,0
16-10-2025,Gujarat,Vadodara,391770,8,0,0
15-10-2025,Gujarat,Vadodara,390011,2,1,0
15-10-2025,Gujarat,Vadodara,390016,3,0,0
15-10-2025,Gujarat,Vadodara,390024,3,0,0
15-10-2025,Gujarat,Vadodara,391107,1,0,0
15-10-2025,Gujarat,Vadodara,391110,4,0,0
15-10-2025,Gujarat,Vadodara,391115,1,0,0
15-10-2025,Gujarat,Vadodara,391160,1,0,0
15-10-2025,Gujarat,Vadodara,391330,3,0,0
15-10-2025,Gujarat,Vadodara,391340,1,0,0
15-10-2025,Gujarat,Vadodara,391440,10,2,0
15-10-2025,Gujarat,Vadodara,391740,0,0,1
18-10-2025,Gujarat,Vadodara,390011,0,1,0
18-10-2025,Gujarat,Vadodara,391165,1,0,0
18-10-2025,Gujarat,Vadodara,391445,1,0,0
18-10-2025,Gujarat,Vadodara,391510,2,0,0
18-10-2025,Gujarat,Vadodara,391774,2,0,0
18-10-2025,Gujarat,Vadodara,392220,1,0,1
17-10-2025,Gujarat,Vadodara,390002,1,0,0
17-10-2025,Gujarat,Vadodara,390004,4,2,0
17-10-2025,Gujarat,Vadodara,390008,1,0,0
17-10-2025,Gujarat,Vadodara,390011,2,0,0
17-10-2025,Gujarat,Vadodara,390017,3,0,0
17-10-2025,Gujarat,Vadodara,390024,2,0,0
17-10-2025,Gujarat,Vadodara,390025,2,0,0
17-10-2025,Gujarat,Vadodara,391115,1,0,0
17-10-2025,Gujarat,Vadodara,391150,1,0,0
17-10-2025,Gujarat,Vadodara,391152,0,1,0
17-10-2025,Gujarat,Vadodara,391165,1,0,0
17-10-2025,Gujarat,Vadodara,391220,1,0,0
17-10-2025,Gujarat,Vadodara,391330,5,0,0
17-10-2025,Gujarat,Vadodara,391410,4,0,0
17-10-2025,Gujarat,Vadodara,391445,1,0,0
17-10-2025,Gujarat,Vadodara,391510,3,0,0
17-10-2025,Gujarat,Vadodara,391774,5,0,0
17-10-2025,Gujarat,Vadodara,391780,3,0,0
19-10-2025,Gujarat,Vadodara,390001,5,0,0
19-10-2025,Gujarat,Vadodara,390002,3,1,0
19-10-2025,Gujarat,Vadodara,390017,1,0,0
19-10-2025,Gujarat,Vadodara,390019,6,1,0
19-10-2025,Gujarat,Vadodara,390020,3,3,0
19-10-2025,Gujarat,Vadodara,391165,1,1,0
19-10-2025,Gujarat,Vadodara,391240,2,0,0
19-10-2025,Gujarat,Vadodara,391421,1,0,0
19-10-2025,Gujarat,Vadodara,391520,0,1,0
19-10-2025,Gujarat,Vadodara,391760,9,0,0
19-10-2025,Gujarat,Vadodara,391775,2,0,0
20-10-2025,Gujarat,Vadodara,390025,0,1,0
20-10-2025,Gujarat,Vadodara,391745,1,0,0
21-10-2025,Gujarat,Vadodara,390009,2,0,0
21-10-2025,Gujarat,Vadodara,390017,1,0,0
21-10-2025,Gujarat,Vadodara,390020,0,1,0
21-10-2025,Gujarat,Vadodara,391101,2,0,0
21-10-2025,Gujarat,Vadodara,391210,1,0,0
21-10-2025,Gujarat,Vadodara,391330,1,0,0
21-10-2025,Gujarat,Vadodara,391450,1,0,0
21-10-2025,Gujarat,Vadodara,391761,1,0,0
21-10-2025,Gujarat,Vadodara,391774,0,1,0
24-10-2025,Gujarat,Vadodara,390006,2,0,0
24-10-2025,Gujarat,Vadodara,390018,1,1,0
24-10-2025,Gujarat,Vadodara,390019,2,1,0
24-10-2025,Gujarat,Vadodara,391760,4,0,0
24-10-2025,Gujarat,Vadodara,391780,2,0,0
22-10-2025,Gujarat,Vadodara,391160,0,1,0
25-10-2025,Gujarat,Vadodara,390011,1,0,0
25-10-2025,Gujarat,Vadodara,390017,1,0,0
25-10-2025,Gujarat,Vadodara,390019,2,0,0
25-10-2025,Gujarat,Vadodara,391135,0,0,1
25-10-2025,Gujarat,Vadodara,391155,1,0,0
25-10-2025,Gujarat,Vadodara,391160,0,1,0
25-10-2025,Gujarat,Vadodara,391445,2,0,0
25-10-2025,Gujarat,Vadodara,391450,1,0,0
25-10-2025,Gujarat,Vadodara,391510,2,0,0
25-10-2025,Gujarat,Vadodara,391780,2,0,0
29-10-2025,Gujarat,Vadodara,390004,0,1,0
29-10-2025,Gujarat,Vadodara,390017,1,0,0
28-10-2025,Gujarat,Vadodara,390004,1,0,0
28-10-2025,Gujarat,Vadodara,390008,0,1,0
28-10-2025,Gujarat,Vadodara,391101,2,0,0
28-10-2025,Gujarat,Vadodara,391520,1,0,0
27-10-2025,Gujarat,Vadodara,390024,1,0,0
05-11-2025,Gujarat,Vadodara,390001,1,0,0
05-11-2025,Gujarat,Vadodara,390016,1,0,0
05-11-2025,Gujarat,Vadodara,390020,1,0,0
05-11-2025,Gujarat,Vadodara,390023,1,1,0
05-11-2025,Gujarat,Vadodara,390025,2,0,0
05-11-2025,Gujarat,Vadodara,391150,2,0,0
05-11-2025,Gujarat,Vadodara,391310,3,1,0
05-11-2025,Gujarat,Vadodara,391330,2,1,0
05-11-2025,Gujarat,Vadodara,391440,3,0,0
05-11-2025,Gujarat,Vadodara,391770,5,1,0
03-11-2025,Gujarat,Vadodara,390002,2,0,0
03-11-2025,Gujarat,Vadodara,390010,2,1,0
03-11-2025,Gujarat,Vadodara,391110,1,0,0
03-11-2025,Gujarat,Vadodara,391150,1,0,0
03-11-2025,Gujarat,Vadodara,391168,0,1,0
03-11-2025,Gujarat,Vadodara,391244,3,0,0
03-11-2025,Gujarat,Vadodara,391430,1,0,0
03-11-2025,Gujarat,Vadodara,391450,1,0,0
06-11-2025,Gujarat,Vadodara,390006,1,1,0
06-11-2025,Gujarat,Vadodara,390018,0,1,0
06-11-2025,Gujarat,Vadodara,390022,3,0,0
06-11-2025,Gujarat,Vadodara,391110,1,0,0
06-11-2025,Gujarat,Vadodara,391310,1,1,0
06-11-2025,Gujarat,Vadodara,391520,1,0,0
06-11-2025,Gujarat,Vadodara,391530,0,0,1
06-11-2025,Gujarat,Vadodara,391774,1,0,0
08-11-2025,Gujarat,Vadodara,390016,3,2,0
08-11-2025,Gujarat,Vadodara,390019,7,5,0
08-11-2025,Gujarat,Vadodara,390023,1,1,0
08-11-2025,Gujarat,Vadodara,390024,2,0,0
08-11-2025,Gujarat,Vadodara,391101,2,0,0
08-11-2025,Gujarat,Vadodara,391140,1,0,0
08-11-2025,Gujarat,Vadodara,391160,3,1,0
08-11-2025,Gujarat,Vadodara,391170,0,1,0
08-11-2025,Gujarat,Vadodara,391450,1,0,0
08-11-2025,Gujarat,Vadodara,392220,1,0,0
07-11-2025,Gujarat,Vadodara,390001,1,1,0
07-11-2025,Gujarat,Vadodara,390006,1,1,0
07-11-2025,Gujarat,Vadodara,390010,2,0,0
07-11-2025,Gujarat,Vadodara,390016,1,0,1
07-11-2025,Gujarat,Vadodara,390023,1,1,0
07-11-2025,Gujarat,Vadodara,391440,2,2,1
07-11-2025,Gujarat,Vadodara,391740,0,1,0
07-11-2025,Gujarat,Vadodara,391745,1,0,0
10-11-2025,Gujarat,Vadodara,390003,0,2,0
10-11-2025,Gujarat,Vadodara,390008,0,1,0
10-11-2025,Gujarat,Vadodara,390017,1,1,0
10-11-2025,Gujarat,Vadodara,390018,1,0,0
10-11-2025,Gujarat,Vadodara,390024,6,0,0
10-11-2025,Gujarat,Vadodara,391107,2,0,0
10-11-2025,Gujarat,Vadodara,391110,4,0,0
10-11-2025,Gujarat,Vadodara,391740,2,2,0
10-11-2025,Gujarat,Vadodara,391770,1,1,1
10-11-2025,Gujarat,Vadodara,391775,1,0,0
09-11-2025,Gujarat,Vadodara,388710,1,0,0
09-11-2025,Gujarat,Vadodara,390006,6,0,0
09-11-2025,Gujarat,Vadodara,390011,3,0,0
09-11-2025,Gujarat,Vadodara,390019,9,0,0
09-11-2025,Gujarat,Vadodara,390023,3,2,0
09-11-2025,Gujarat,Vadodara,391107,1,0,0
09-11-2025,Gujarat,Vadodara,391115,1,0,0
09-11-2025,Gujarat,Vadodara,391165,3,0,0
09-11-2025,Gujarat,Vadodara,391240,3,0,0
09-11-2025,Gujarat,Vadodara,391346,1,0,0
11-11-2025,Gujarat,Vadodara,390006,5,0,0
11-11-2025,Gujarat,Vadodara,390010,1,2,0
11-11-2025,Gujarat,Vadodara,390021,1,1,0
11-11-2025,Gujarat,Vadodara,390024,2,0,0
11-11-2025,Gujarat,Vadodara,390025,4,1,0
11-11-2025,Gujarat,Vadodara,391530,3,0,0
11-11-2025,Gujarat,Vadodara,393105,1,1,0
30-10-2025,Gujarat,Vadodara,390013,3,1,0
30-10-2025,Gujarat,Vadodara,390016,3,1,0
30-10-2025,Gujarat,Vadodara,390017,2,0,0
30-10-2025,Gujarat,Vadodara,390020,1,1,0
30-10-2025,Gujarat,Vadodara,391101,3,2,0
30-10-2025,Gujarat,Vadodara,391160,1,1,0
30-10-2025,Gujarat,Vadodara,391410,3,0,0
30-10-2025,Gujarat,Vadodara,391421,1,0,0
30-10-2025,Gujarat,Vadodara,391760,6,0,0
31-10-2025,Gujarat,Vadodara,390004,3,1,0
